"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/daire/142707-50","60","95.000","24-01-2025","Kiralık Daire","3 +
                          1","135 m²","1
                        Yaşında","Bahçe Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/2/4/1/219b4940-6bc7-4c7d-9886-8ba0c40310aa.jpg","","Bodrum Ultra Lüks * Yıllık Kiralık * Yerden Isıtma * Manzaralı Bahçe Katı * Yeni * Denizin Kıyısında","Muğla / Bodrum / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-bulut-gayrimenkul-142707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/0/6/7/5/3/4/b6fbf78a-067b-419e-b846-0f7bc84c1931.jpg","Bodrum Bulut Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-ula-gokova-kiralik/villa/106523-788","36","30.000","19-01-2025","Kiralık Villa","2 +
                          1","95 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/5/6/0/1/6bc67d20-3705-4940-bf6d-2b5a024edc23.jpg","EİDS onaylı","Gökova Havuzlu Sitede 2+1 Dubleks İkiz Villa","Muğla / Ula / Gökova Mah.","https://www.hepsiemlak.com/emlak-ofisi/marmaris-emlak-pazari-106523","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/9/6/3/5/3/4/f027ae04-31ed-41be-af74-99fe094adbf1.jpg","Marmaris Emlak Pazarı","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-fethiye-oludeniz-kiralik/daire/121763-66","37","31.666","22-01-2025","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/7/1/2/1/04285517-ffc3-4d50-9a0e-b69e8728102a.jpg","EİDS onaylı","Fethiye Ovacık Hisarönü Yakın 3+1 Ful Eşyalı Uzun Dönem Kiralık","Muğla / Fethiye / Ölüdeniz Mah.","https://www.hepsiemlak.com/emlak-ofisi/acar-homes-fethiye-121763","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/5/6/4/3/4/29d66860-78a9-4c24-adf4-38e9e1d258f7.jpeg","Acar Homes Fethiye","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-milas-gurcamlar-kiralik/villa/5632-8891","43","20.000","23-01-2025","Kiralık Villa","4 +
                          1","250 m²","26
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","","Milas Kazıklı'da Zeytindalı Sitesi'nde 3+1 Triplex İkiz Villa","Muğla / Milas / Gürçamlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/5/3/1/4/3/4/df96c0cf-9af3-4d67-8e0d-6e3432856181.jpg","Coldwell Banker Trio",""
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/villa/28555-2314","38","90.000","24-01-2025","Kiralık Villa","3 +
                          1","200 m²","Sıfır Bina","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/8/2/0/18763442-2743-4cb3-9193-be0be32abd0f.jpg","","Sör Emlak'tan 500m2 Arsa İçerisinde Havuzlu Müstakil Lüks Villa","Muğla / Bodrum / Gümüşlük Mah.","https://www.hepsiemlak.com/emlak-ofisi/sor-emlak-28555","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/6/1/6/2/4/257ff357-262a-432e-9f55-2fbe3a4e62c6.jpg","Sör Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-bitez-kiralik/villa/144679-10","60","149.000","24-01-2025","Kiralık Villa","3 +
                          2","225 m²","1
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/4/4/1/e2140427-9d17-486f-9697-cd3409f2b7e2.jpg","EİDS onaylı","Bodrum Bitez'de Full Deniz Manzaralı Yıllık Kiralık  3+2 Residences Villa","Muğla / Bodrum / Bitez Mah.","https://www.hepsiemlak.com/emlak-ofisi/alba-bodrum-emlak-144679","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/3/9/2/5/2/4/a7b2a437-4a5f-44d0-969e-8ac9a24ee4b0.jpg","Alba Bodrum Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-gundogan-kiralik/villa/113575-405","34","250.000","24-01-2025","Kiralık Villa","3 +
                          1","180 m²","7
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gündoğan Koyunda Havuzlu Site İçerisinde Manzaralı 3+1 Villa","Muğla / Bodrum / Gündoğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/0/9/8/0/4/4/38465ce1-c9da-4274-ab06-57ed67fc8792.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-koyunbaba-kiralik/mustakil-ev/121283-379","34","40.000","26-01-2025","Kiralık Müstakil Ev","3 +
                          1","120 m²","20
                        Yaşında","","","","","Bodrum Gümüşlük Koyunbaba'da Manzaralı,3+1 Müstakil Dubleks Kısmi Eşyalı/eşyasız","Muğla / Bodrum / Koyunbaba Mah.","https://www.hepsiemlak.com/emlak-ofisi/safak-gayrimenkul-121283/safak-atalay-2777918","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/9/4/8/7/2/4/ebcfce62-7a7e-4c57-b5b2-bb25517f2e1f.jpg","Şafak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/1/9/7/7/7/2/1e2e9e65-f829-4b6d-b900-68c8593e910c.jpg"
"https://www.hepsiemlak.com/mugla-marmaris-orhaniye-kiralik/mustakil-ev/121352-64","34","30.000","23-01-2025","Kiralık Müstakil Ev","3 +
                          1","175 m²","12
                        Yaşında","","","","","Marmaris Orhaniye Mahallesinde 3+1 Tripleks Müstakil Bahçeli Eşyalı Kiralık Daire","Muğla / Marmaris / Orhaniye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/2/3/5/9/0/4/ab921dd1-4d28-41f6-a297-0f4d61729979.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-karabag-kiralik/daire/3920-11531","31","30.000","22-01-2025","Kiralık Daire","3 +
                          1","110 m²","12
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/9/3/0/0/353be03d-b8c6-42f3-a551-f452f504a74c.jpg","EİDS onaylı","Bodrum Turgutreis Alt Karabağda Orta Katta 3+1 Daire...","Muğla / Bodrum / Karabağ Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-tower-3920","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/1/1/6/0/4/4/ce12bb55-d724-4bc3-948b-318bb8b3a5b7.jpg","Remax Tower","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-ortaca-cumhuriyet-kiralik/daire/86562-1507","31","20.000","21-01-2025","Kiralık Daire","3 +
                          1","150 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özmaris Gayrimenkul'den Atatürk Bulvarı Üzeri 3+1 Kiralık Daire","Muğla / Ortaca / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozmaris-gayrimenkul-86562","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/5/6/8/0/d4e924b8-096d-4466-ab3c-62b7c85cb63d.jpg","Özmaris Gayrimenkul",""
"https://www.hepsiemlak.com/mugla-bodrum-turkkuyusu-kiralik/daire/5343-11358","30","38.000","21-01-2025","Kiralık Daire","2 +
                          1","75 m²","13
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/3/5/0/0/0a4ee8ff-e0bf-4ec8-9931-d41246fbb5f6.jpg","EİDS onaylı","Bodrum Amerikan Hastanesine Yakın Kiralık 2+1 Bahçe Katı Daire","Muğla / Bodrum / Türkkuyusu Mah.","https://www.hepsiemlak.com/emlak-ofisi/keller-williams-bodrum-5343","","Keller Wıllıams Bodrum","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/96373-1409","30","125.000","21-01-2025","Kiralık Daire","2 +
                          1","110 m²","24
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Yalıkavak Geriş Yalıbük Sitesi Eşyalı Kiralık Villa","Muğla / Bodrum / Geriş Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-incek-temsilciligi-96373/turyap-incek-2017020","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/2/0/7/1/0/2/1f5385c8-a05a-46ad-9ff8-55d3bfab8e4e.jpg","Turyap İncek Temsilciliği","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/3/6/9/0/c75c0efe-8837-4a7d-b161-e957e31e87f4.jpeg"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/daire/99733-353","30","550.000","23-01-2025","Kiralık Daire","2 +
                          1","110 m²","10
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Türkbükü Senelik:550.000tl Migros Jet’in Hemen Yanında Denize 2 Dakika Yürüme Mesafesinde","Muğla / Bodrum / Türkbükü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/7/8/5/3/4/1729680479-73911-43587776.jpeg","",""
"https://www.hepsiemlak.com/mugla-milas-burgaz-kiralik/daire/61330-1020","29","34.000","25-01-2025","Kiralık Daire","3 +
                          1","145 m²","6
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla Milas Merkez Ataşehir Rezidans Kiralık Eşyalı Daire","Muğla / Milas / Burgaz Mah.","https://www.hepsiemlak.com/emlak-ofisi/mehmet-emlak-milas-61330/mehmet-kirkik-1114502","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/0/7/3/3/3/4/1725714014584-43337009.jpg","Mehmet Emlak Milas","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/0/5/4/1/1/1/b06b67ed-6408-43e2-b126-18aa64c041fd.jpg"
"https://www.hepsiemlak.com/mugla-mentese-muslihittin-kiralik/daire/7027-1264","28","20.000","23-01-2025","Kiralık Daire","2 +
                          0","90 m²","13
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/0/7/0/0/78be80a5-8d5c-460a-a731-995bf16ef75e.jpg","EİDS onaylı","Mugla Merkezde Sekibasi Caddesinde2+1","Muğla / Menteşe / Muslihittin Mah.","https://www.hepsiemlak.com/emlak-ofisi/tunc-emlak-7027","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/5/8/0/4/4/dae8fb08-530b-41dd-bbb5-969f4e119037.jpg","Tunç Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-akcaalan-kiralik/villa/66406-2532","28","60.000","21-01-2025","Kiralık Villa","4 +
                          1","175 m²","2
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bodrum Turgutreis 350 M2 Arsa İçerisin'de Kiralık 4+1 Müstakil Villa","Muğla / Bodrum / Akçaalan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/2/5/7/0/4/4/1737469884738-44075275.jpg","",""
"https://www.hepsiemlak.com/mugla-bodrum-guvercinlik-kiralik/villa/8316-5704","28","40.000","23-01-2025","Kiralık Villa","2 +
                          1","110 m²","2
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/3/8/0/0/4bcd5a20-5166-401c-992e-189833b2e1ec.jpg","","Kiralık Şık Tasarımlı Villa","Muğla / Bodrum / Güvercinlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-angora-gayrimenkull-8316","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/0/4/0/0/3/4/8dc34626-5547-4519-91d1-15782cd3dcf4.jpg","Kw Angora Gayrimenkull",""
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/daire/150142-88","22","18.500","24-01-2025","Kiralık Daire","3 +
                          1","120 m²","15
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fethiye Çamköy Karaçulha Mah.Aylık Ödemeli Fırsat (3+1) Yeni Bina","Muğla / Fethiye / Çamköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fethiye-makri-gayrimenkul-emlak-150142/kadriye-manavgat-4245671","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/0/6/7/0/4/4/1737486277918-44076079.jpg","Fethiye Makri Gayrimenkul Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/7/6/5/4/2/4/326f19e5-0406-4c73-8636-e39485a87d80.jpg"
"https://www.hepsiemlak.com/mugla-seydikemer-cumhuriyet-kiralik/daire/150925-200","19","12.500","25-01-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/9/0/5/1/7249ba24-fe5f-4a33-8933-13a825d86e86.jpg","EİDS onaylı","Uğur'dan Seydikemer Cumhuriyet Mahallesinde 2+1 Kiralık Daire","Muğla / Seydikemer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ugur-emlak-seydikemer-150925","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/2/2/7/0/4/4/1737451607521-44072270.jpg","Uğur Emlak Seydikemer","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-mentese-yenikoy-kiralik/daire/92216-1513","60","16.000","25-01-2025","Kiralık Daire","2 +
                          1","60 m²","12
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/2/2/9/0/ef3bc344-e800-4aae-baed-3877633e73ac.jpg","EİDS onaylı","Muğla Yeniköy De Kiralık 2+1 Daire","Muğla / Menteşe / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/yatagan-emlak-92216","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/1/8/6/0/4/4/45ff79f2-a5d3-4623-b930-456a602e52ab.jpg","Yatağan Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-marmaris-turunc-kiralik/villa/153465-8","51","15.000","20-01-2025","Kiralık Villa","4 +
                          1","260 m²","3
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","''ölmez Emlak'tan'' Turunç'ta En Az 7 Gece Konaklamak Şartı İle Kiralık Müstakil Villa.","Muğla / Marmaris / Turunç Mah.","https://www.hepsiemlak.com/emlak-ofisi/olmez-real-estate-emlak-ofisi-153465/emre-olmez-4327094","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/6/5/6/0/4/4/5fe06d2d-65de-4c9f-ae9a-cecce08c048c.jpg","Ölmez Real Estate & Emlak Ofisi","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/mugla-bodrum-yenikoy-kiralik/daire/153968-14","21","31.000","20-01-2025","Kiralık Daire","2 +
                          1","90 m²","13
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/9/3/5/1/36f4c318-d6fe-42c3-b669-7f3217cdf84e.jpg","EİDS onaylı","Bodrum Yokuşbaşı Manzaralı Yıllık Kiralık Daire","Muğla / Bodrum / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-trio-153968","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/8/6/0/4/4/1737375491-413282-44068741.jpeg","Century21 Trio","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/138060-237","21","45.000","24-01-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","EİDS onaylı","Bodrum Marina Yürüme Mesafesi Eşyalı Modern Giriş Katı Kiralık Daire","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/1/0/9/9/3/4/5513e218-a6e5-44e0-9429-45b84ef9e20b.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/mugla-fethiye-tuzla-kiralik/daire/144026-180","16","20.000","21-01-2025","Kiralık Daire","1 +
                          1","60 m²","25
                        Yaşında","Çatı Katı","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/0/4/4/1/fc195281-0e7e-48c7-acb4-b655478f543c.jpg","","Tuzla Mahallesinde 1+1 Çatı Katı Eşyasız Yapılı Uzun Dönem Kiralık Daire","Muğla / Fethiye / Tuzla Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-grup-fethiye-144026","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/2/3/9/3/4/1735208224363-43932115.jpg","Kaya Grup Fethiye",""
"https://www.hepsiemlak.com/mugla-mentese-karsiyaka-kiralik/daire/137403-73","60","12.000","26-01-2025","Kiralık Daire","1 +
                          1","65 m²","1
                        Yaşında","Yarı Bodrum","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Kiralık Sıfır Daire Yeni Bina","Muğla / Menteşe / Karşıyaka Mah.","https://www.hepsiemlak.com/emlak-ofisi/fatih-emlak-137403/bahtiyar-seytan-3756786","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/3/8/6/8/3/4/5d5b7846-7b62-42ff-99a4-8ea892736e82.jpg","Fatih Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-muskebi-kiralik/mustakil-ev/140202-573","27","43.000","25-01-2025","Kiralık Müstakil Ev","3 +
                          1","155 m²","20
                        Yaşında","","","","","Ortakent Merkezde Yıllık Kiralık Eşyasız Müstakil 3+1 Dubleks","Muğla / Bodrum / Müskebi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/2/2/6/8/3/4/1734178069-87657-43862204.jpeg","",""
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/daire/137352-161","46","25.000","25-01-2025","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","Yüksek Giriş","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/3/7/3/1/cb49b9a8-9b03-4fc4-90f1-214e49e4244c.jpg","","Müstakil Girişli Bahçeli Eşyalı Kiralık Zemin Kat 2+1 Daire","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/ideal-emlak-137352","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/1/5/1/8/3/4/18d68bb0-5ecc-4c74-a00a-18e3f9cc92f4.jpeg","İdeal Emlak",""
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/mustakil-ev/144652-90","19","40.000","23-01-2025","Kiralık Müstakil Ev","2 +
                          1","100 m²","89
                        Yaşında","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/4/4/1/605951ca-d6b9-4bb4-bd57-473cd7bc29f2.jpg","","Bodrum Marinada Kiralık 2+1 Dublex Orjinal Bodrum Evi","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/suzan-real-estate-bodrum-144652","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/2/5/5/7/3/4/1732460998800-43755289.jpg","Suzan Real Estate Bodrum",""
"https://www.hepsiemlak.com/mugla-mentese-orhaniye-kiralik/daire/139386-436","32","25.000","24-01-2025","Kiralık Daire","3 +
                          1","140 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla Orhaniye Mh 3+1 Kiralık Daire (türdü İlkokul Karşısında)","Muğla / Menteşe / Orhaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/yildiz-emlak-139386/dilek-gokbel-3885501","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/0/9/6/3/4/4c297536-15a1-443f-b3c0-5c4571e9eccc.jpg","Yıldız Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/0/5/5/8/8/3/c4799123-69ae-400a-8e87-8b92193db1d2.jpg"
